time_start,time_end,Sender,Receiver,Distance
921.9,922.9,24,21,1
922.6,923.6,27,24,1
923.0,925.4,8,10,1
923.3,925.1,26,23,1
923.3,924.3,10,2,1
923.4,924.2,17,16,1
923.5,924.8,9,3,1
923.6,926.2,19,22,1
923.7,925.7,10,13,1
923.7,926.2,21,27,1
924.3,926.3,5,9,1
924.8,926.1,3,9,1
924.9,925.0,5,25,1
926.3,928.7,9,25,1
926.4,927.9,10,8,1
926.7,929.6,9,25,1
926.8,929.7,13,11,1
927.0,929.1,23,26,1
927.3,929.9,10,11,1
927.3,929.3,16,18,1
927.4,928.7,27,17,1
928.5,929.9,2,4,1
928.5,930.7,8,2,1
928.7,929.8,25,28,1
928.7,930.3,18,24,1
929.1,930.4,26,24,1
929.1,930.4,13,12,1
929.3,930.4,18,20,1
929.7,931.4,17,21,1
930.0,931.1,2,7,1
930.4,931.3,2,21,1
930.6,931.8,11,13,1
930.9,932.7,25,17,1
931.0,932.0,28,23,1
931.1,932.1,16,15,1
931.2,932.4,11,13,1
931.3,932.6,21,26,1
931.6,932.8,3,14,1
931.8,933.5,13,11,1
931.9,933.1,2,5,1
932.4,934.1,24,15,1
932.4,934.4,13,15,1
932.5,933.0,4,9,1
932.7,934.7,7,9,1
932.7,934.1,17,22,1
932.8,934.2,14,3,1
932.9,933.6,10,2,1
933.0,935.2,24,8,1
933.1,934.8,15,16,1
933.1,935.3,23,1,1
933.4,934.7,26,20,1
933.5,935.3,21,27,1
933.6,935.3,2,4,1
934.4,934.6,15,8,1
934.6,936.0,11,2,1
934.7,935.9,20,19,1
934.9,936.4,5,2,1
935.2,936.0,5,3,1
935.2,937.2,22,24,1
935.2,937.2,23,21,1
935.3,939.7,1,19,1
935.4,937.2,19,21,1
935.7,937.1,15,17,1
935.7,937.0,3,8,1
935.8,936.8,9,2,1
935.9,937.0,15,20,1
936.0,937.2,3,6,1
936.0,938.0,2,11,1
936.8,938.3,19,18,1
936.8,938.5,2,9,1
937.2,938.6,24,21,1
937.7,939.0,20,3,1
938.0,939.0,2,1,1
938.3,940.5,11,17,1
938.4,939.3,17,22,1
938.5,940.3,27,26,1
938.5,941.0,6,13,1
938.6,941.7,21,13,1
938.7,939.9,21,23,1
939.3,941.2,11,7,1
939.4,941.5,28,16,1
939.5,941.2,18,15,1
939.6,940.8,3,8,1
939.6,940.4,4,18,1
939.7,944.0,19,16,1
940.0,942.0,1,7,1
940.4,941.6,9,2,1
940.4,942.0,18,25,1
941.0,942.6,13,9,1
941.7,945.0,13,12,1
941.8,943.3,23,18,1
942.0,942.4,7,19,1
942.2,943.3,15,18,1
942.3,943.9,16,25,1
942.5,943.5,22,17,1
942.9,944.2,16,1,1
943.1,945.6,8,4,1
943.3,943.9,18,15,1
943.3,944.3,17,18,1
943.6,946.4,17,21,1
943.8,944.8,16,24,1
943.8,944.5,26,23,1
944.1,945.4,25,20,1
944.7,946.8,17,24,1
944.8,944.9,24,2,1
944.9,946.3,25,21,1
945.0,946.7,12,4,1
945.2,947.1,18,22,1
945.4,946.7,23,21,1
945.5,946.6,26,18,1
945.8,947.2,4,21,1
946.0,948.4,17,28,1
946.3,948.0,10,2,1
946.4,947.3,20,21,1
947.2,949.3,7,9,1
947.2,948.2,21,20,1
947.3,948.5,6,10,1
947.5,947.6,6,16,1
947.7,949.1,21,25,1
948.0,949.0,24,15,1
948.3,949.4,21,25,1
948.3,949.7,18,27,1
948.4,949.7,28,13,1
948.5,951.0,9,18,1
948.5,949.4,10,6,1
948.5,950.2,21,28,1
948.6,951.8,15,26,1
949.0,950.9,2,8,1
949.9,951.0,9,1,1
950.0,950.9,4,3,1
950.2,952.0,28,21,1
950.4,952.0,1,5,1
950.7,951.6,5,7,1
951.2,951.4,6,28,1
951.6,952.7,7,5,1
951.8,954.2,15,17,1
951.8,952.9,27,20,1
951.8,954.6,27,18,1
951.9,954.0,17,23,1
952.3,957.7,16,11,1
952.8,954.7,25,15,1
952.9,953.8,20,27,1
953.0,954.7,21,17,1
953.0,955.4,21,25,1
953.1,953.9,25,18,1
953.4,954.3,26,18,1
953.5,953.9,24,15,1
953.6,953.7,5,21,1
953.6,954.9,8,4,1
953.6,955.3,20,11,1
953.9,956.2,4,11,1
954.0,955.2,23,15,1
954.2,957.5,17,20,1
954.5,955.6,5,4,1
954.7,955.7,28,27,1
954.9,955.8,4,11,1
955.0,956.1,18,17,1
955.0,956.1,27,1,1
955.4,958.9,15,4,1
955.5,956.2,21,26,1
955.7,956.6,27,28,1
955.8,956.5,11,4,1
956.1,959.5,17,9,1
956.1,957.8,15,25,1
956.2,957.1,26,18,1
956.3,958.3,15,19,1
956.5,958.5,4,14,1
956.6,958.6,28,27,1
956.6,959.4,11,9,1
956.8,957.8,15,24,1
957.0,959.0,25,24,1
957.2,958.3,21,20,1
958.1,960.6,3,25,1
958.1,959.7,11,2,1
958.2,959.2,18,16,1
958.9,960.1,4,1,1
959.0,960.7,11,7,1
959.0,959.8,25,26,1
959.5,962.2,9,12,1
959.7,961.9,19,22,1
960.0,963.4,24,22,1
960.1,962.4,1,10,1
960.1,960.9,26,25,1
960.2,961.3,15,21,1
960.3,961.2,28,16,1
960.3,964.1,25,23,1
960.7,962.2,16,23,1
960.8,962.3,2,11,1
960.8,963.3,1,14,1
961.1,962.6,10,25,1
961.2,962.4,16,28,1
961.6,963.4,25,26,1
961.7,962.5,25,20,1
962.0,963.3,5,1,1
962.1,964.0,7,18,1
962.3,963.8,11,5,1
962.4,965.1,10,8,1
962.7,963.9,19,20,1
963.3,964.3,14,15,1
963.3,964.2,1,5,1
963.8,965.9,20,21,1
963.9,965.0,20,19,1
963.9,965.6,18,27,1
963.9,964.7,10,3,1
964.0,967.1,18,24,1
964.1,964.9,23,24,1
964.3,967.2,15,1,1
964.4,965.8,16,2,1
964.8,965.5,5,1,1
964.9,968.1,25,23,1
965.2,966.6,22,12,1
965.3,966.1,1,3,1
965.3,966.4,3,2,1
966.1,967.9,3,9,1
966.3,967.6,8,2,1
966.4,967.4,25,15,1
966.6,969.1,24,25,1
966.6,969.8,12,5,1
966.6,968.4,27,21,1
966.7,968.3,1,14,1
967.1,967.4,24,4,1
967.2,968.5,1,22,1
967.6,968.5,2,8,1
967.9,968.9,4,22,1
968.0,969.5,16,22,1
968.1,969.6,2,10,1
968.3,968.4,3,11,1
968.3,970.3,14,7,1
968.8,969.7,9,1,1
968.8,970.6,26,22,1
968.8,971.2,5,4,1
968.9,970.2,22,7,1
968.9,969.8,21,1,1
969.5,971.6,22,20,1
969.7,970.5,2,8,1
969.8,970.6,5,2,1
970.1,970.8,22,19,1
970.2,971.5,7,6,1
970.3,970.6,15,25,1
970.5,971.6,8,9,1
970.5,971.6,8,2,1
970.7,971.6,1,6,1
970.8,973.4,23,11,1
971.2,973.8,4,14,1
971.3,972.7,7,9,1
971.4,973.5,7,9,1
971.8,972.5,25,15,1
972.0,973.2,19,18,1
972.2,973.4,10,6,1
973.0,974.2,9,7,1
973.4,974.9,6,10,1
973.5,975.0,9,10,1
973.7,974.6,6,12,1
974.0,976.2,25,18,1
974.2,975.0,22,21,1
974.3,975.2,2,7,1
974.6,976.0,21,17,1
974.7,976.4,6,9,1
974.8,976.4,20,26,1
974.8,975.7,9,2,1
974.9,976.3,10,3,1
975.0,976.7,21,15,1
975.1,977.2,9,3,1
975.2,976.6,7,8,1
975.4,977.8,2,10,1
975.7,976.5,2,9,1
975.8,976.9,12,6,1
976.1,977.3,7,2,1
976.2,977.3,18,24,1
976.7,978.0,20,26,1
976.7,978.3,15,22,1
977.0,978.6,17,18,1
977.2,978.8,3,9,1
977.3,978.0,10,2,1
977.4,979.0,26,16,1
977.5,979.7,10,7,1
977.7,978.6,24,25,1
978.0,979.5,2,4,1
978.0,979.2,12,2,1
978.2,979.2,14,9,1
979.1,980.2,6,5,1
979.4,981.2,22,26,1
979.5,980.7,10,1,1
979.8,980.0,9,22,1
980.1,981.2,4,2,1
980.3,981.1,9,14,1
980.3,981.3,16,20,1
980.6,982.4,9,4,1
980.7,981.3,26,18,1
980.8,981.9,3,5,1
981.0,982.5,18,20,1
981.3,983.0,18,25,1
981.4,986.2,2,13,1
981.5,982.4,14,9,1
982.2,983.7,1,4,1
982.3,983.2,9,3,1
982.9,984.5,2,8,1
983.2,984.3,25,18,1
983.5,984.6,9,4,1
983.5,985.5,5,1,1
984.3,984.4,26,24,1
984.5,985.7,8,1,1
984.5,986.2,3,10,1
984.6,986.4,7,2,1
985.3,986.4,4,14,1
985.4,986.0,25,18,1
985.9,987.0,4,5,1
986.1,987.4,8,2,1
986.9,988.5,1,7,1
987.0,987.8,1,14,1
987.0,988.8,5,18,1
987.4,989.7,25,28,1
987.7,989.6,2,13,1
987.7,989.0,18,15,1
988.0,990.2,25,21,1
988.1,988.9,4,22,1
988.3,989.9,10,5,1
988.8,990.1,18,17,1
989.0,991.1,15,18,1
989.3,990.8,14,2,1
989.9,990.8,5,10,1
990.4,992.1,15,25,1
990.5,992.4,2,8,1
991.3,994.5,21,25,1
991.7,993.1,10,9,1
992.2,993.8,7,2,1
992.4,993.4,1,2,1
992.4,994.5,8,12,1
992.6,995.1,21,10,1
992.6,993.3,10,6,1
993.1,994.4,20,27,1
993.3,994.5,6,5,1
994.0,995.0,13,1,1
994.4,996.6,9,2,1
994.9,995.6,15,6,1
995.0,996.3,1,6,1
995.1,998.0,10,21,1
995.1,996.2,6,4,1
995.7,997.3,5,18,1
996.0,997.9,15,6,1
996.2,997.5,4,1,1
996.6,996.9,2,16,1
996.6,996.8,27,5,1
997.0,999.0,4,10,1
997.3,998.5,12,8,1
997.4,998.2,9,5,1
997.5,1000.4,1,11,1
998.0,1001.9,21,4,1
998.8,1000.0,6,1,1
999.3,1001.3,8,2,1
999.8,1001.4,18,21,1
1000.2,1002.0,27,18,1
1000.6,1002.5,1,7,1
1000.9,1002.6,5,14,1
1001.7,1002.7,13,2,1
1001.7,1003.8,11,10,1
1002.6,1003.6,14,1,1
1002.6,1004.2,15,17,1
1002.8,1004.8,5,6,1
1002.9,1006.0,18,10,1
1003.1,1004.2,10,6,1
1003.3,1004.9,7,4,1
1003.5,1005.4,18,21,1
1004.7,1006.3,2,12,1
1005.0,1006.5,1,10,1
1005.1,1006.3,24,8,1
1005.2,1007.5,10,7,1
1005.3,1006.5,21,20,1
1006.1,1007.0,2,8,1
1006.2,1008.7,16,7,1
1006.3,1007.2,8,27,1
1006.7,1008.4,26,23,1
1007.1,1008.5,25,15,1
1007.6,1009.1,15,9,1
1007.6,1010.2,4,9,1
1007.9,1010.1,20,24,1
1008.4,1010.1,15,16,1
1008.5,1011.9,7,18,1
1008.8,1009.7,21,17,1
1009.0,1012.8,12,18,1
1009.1,1010.1,9,1,1
1009.2,1011.0,23,22,1
1009.3,1011.1,12,3,1
1009.4,1011.6,6,21,1
1010.1,1011.1,7,2,1
1010.1,1011.3,1,3,1
1010.7,1012.8,17,26,1
1011.0,1012.9,22,9,1
1011.0,1011.7,10,9,1
1011.3,1012.9,3,2,1
1011.4,1012.0,9,18,1
1012.4,1013.9,18,19,1
1012.4,1013.6,17,18,1
1012.5,1013.5,2,1,1
1012.8,1014.2,3,8,1
1012.9,1015.8,9,13,1
1012.9,1016.6,9,4,1
1013.1,1013.8,15,19,1
1013.7,1014.8,9,13,1
1014.3,1015.7,16,22,1
1014.4,1015.6,19,17,1
1015.0,1016.3,1,2,1
1015.0,1016.3,19,28,1
1016.0,1016.6,1,9,1
1016.2,1017.3,6,12,1
1016.4,1017.3,13,23,1
1016.6,1017.5,9,1,1
1016.7,1017.7,2,6,1
1016.8,1017.6,18,11,1
1017.1,1018.6,4,9,1
1017.2,1018.4,17,22,1
1017.7,1019.2,13,14,1
1017.7,1018.6,6,10,1
1017.8,1020.6,19,2,1
1018.6,1021.8,10,26,1
1018.7,1022.2,9,13,1
1018.7,1019.9,1,5,1
1018.8,1021.1,8,12,1
1019.9,1022.1,13,4,1
1020.5,1021.1,9,28,1
1020.6,1021.3,2,1,1
1021.0,1022.4,2,14,1
1021.1,1022.5,28,22,1
1021.4,1023.9,5,7,1
1021.9,1023.8,2,9,1
1022.1,1025.1,4,25,1
1022.7,1024.0,1,2,1
1022.8,1024.0,15,22,1
1022.9,1025.3,15,20,1
1023.0,1025.0,8,11,1
1023.1,1025.4,12,27,1
1023.2,1023.5,12,25,1
1023.8,1024.8,26,4,1
1024.0,1027.1,13,12,1
1024.0,1025.7,2,8,1
1024.2,1026.1,14,13,1
1024.5,1028.4,18,17,1
1024.7,1026.0,21,25,1
1024.8,1025.5,7,4,1
1025.0,1026.4,14,2,1
1025.1,1026.7,3,9,1
1025.1,1026.3,9,2,1
1025.3,1026.3,5,3,1
1025.3,1028.0,20,11,1
1025.7,1028.1,11,4,1
1026.1,1027.3,15,27,1
1026.8,1029.2,6,22,1
1027.3,1028.4,20,2,1
1027.6,1030.2,3,11,1
1027.8,1029.4,25,26,1
1028.0,1030.4,11,3,1
1028.1,1030.5,8,10,1
1028.4,1029.1,2,5,1
1028.4,1032.2,17,21,1
1028.4,1029.5,9,4,1
1029.0,1031.8,27,24,1
1029.1,1030.5,5,12,1
1029.4,1032.6,2,15,1
1030.0,1032.4,22,16,1
1030.3,1032.6,4,5,1
1030.5,1032.6,12,8,1
1031.0,1033.3,23,22,1
1031.3,1033.7,12,1,1
1031.3,1032.5,26,11,1
1031.9,1032.6,23,19,1
1032.0,1033.5,11,10,1
1032.4,1033.9,3,10,1
1032.5,1036.0,11,22,1
1032.6,1033.5,5,17,1
1033.2,1035.6,25,22,1
1033.3,1035.5,10,2,1
1033.7,1035.4,1,13,1
1033.9,1035.8,19,1,1
1034.0,1035.0,21,26,1
1034.0,1036.1,13,12,1
1034.2,1035.2,24,20,1
1034.6,1036.3,28,9,1
1035.1,1036.4,4,11,1
1035.6,1036.9,10,11,1
1035.6,1037.0,22,18,1
1035.9,1037.5,24,25,1
1036.1,1037.0,20,19,1
1036.3,1038.7,22,10,1
1036.7,1039.3,8,3,1
1037.1,1038.5,5,7,1
1037.3,1039.9,21,25,1
1037.5,1039.1,22,23,1
1037.8,1039.3,8,18,1
1038.2,1040.4,11,6,1
1038.4,1040.0,16,21,1
1038.4,1039.8,25,27,1
1038.5,1042.4,10,3,1
1038.5,1041.5,7,1,1
1038.7,1040.7,10,9,1
1038.8,1040.3,15,24,1
1039.3,1040.0,18,28,1
1039.3,1040.8,2,12,1
1040.0,1041.1,19,25,1
1040.3,1041.6,11,13,1
1040.3,1042.5,24,4,1
1040.7,1042.2,23,22,1
1041.0,1041.2,28,2,1
1041.2,1041.9,12,3,1
1041.3,1042.8,27,18,1
1041.6,1043.0,13,15,1
1041.8,1043.5,9,10,1
1041.9,1044.4,3,8,1
1042.0,1042.8,25,19,1
1042.0,1043.4,1,2,1
1042.0,1043.7,25,26,1
1042.3,1044.2,18,22,1
1042.3,1044.4,11,4,1
1042.5,1043.5,17,21,1
1042.8,1044.0,19,25,1
1042.9,1044.6,14,2,1
1043.0,1043.4,15,28,1
1043.4,1045.6,6,11,1
1043.5,1044.6,21,20,1
1043.6,1044.9,4,16,1
1043.6,1046.4,22,18,1
1043.9,1044.8,18,15,1
1044.6,1044.8,2,18,1
1044.7,1045.8,3,1,1
1044.8,1046.8,2,1,1
1044.8,1046.1,15,27,1
1044.9,1049.1,16,22,1
1045.4,1046.7,28,15,1
1045.6,1046.4,11,12,1
1045.6,1046.4,26,27,1
1045.6,1049.2,18,24,1
1045.7,1047.3,15,9,1
1046.1,1047.6,20,23,1
1046.4,1047.9,12,11,1
1046.5,1048.4,25,13,1
1046.6,1048.7,12,5,1
1046.7,1047.6,15,19,1
1046.8,1048.9,1,5,1
1047.1,1050.0,1,8,1
1047.1,1047.8,27,15,1
1047.2,1049.0,8,19,1
1047.2,1048.5,19,26,1
1047.4,1048.3,8,1,1
1048.1,1048.3,18,7,1
1048.3,1049.3,26,17,1
1048.8,1050.3,27,17,1
1048.9,1050.4,11,1,1
1048.9,1049.9,5,2,1
1049.0,1051.0,19,15,1
1049.0,1050.7,8,22,1
1049.9,1051.6,2,6,1
1050.0,1051.3,17,26,1
1050.0,1052.8,1,4,1
1050.1,1051.2,13,19,1
1050.5,1051.7,24,27,1
1050.5,1052.7,20,28,1
1050.7,1052.4,22,24,1
1051.3,1052.0,8,6,1
1051.4,1051.7,23,21,1
1051.6,1052.8,6,12,1
1051.8,1052.9,15,16,1
1052.5,1052.7,26,6,1
1052.7,1053.9,1,10,1
1052.7,1053.6,5,3,1
1052.9,1054.5,26,1,1
1053.3,1054.6,1,11,1
1053.4,1054.6,24,14,1
1053.6,1054.4,3,2,1
1053.8,1055.4,17,4,1
1053.8,1055.2,16,21,1
1053.8,1055.0,12,3,1
1054.1,1056.9,11,14,1
1054.5,1056.0,1,14,1
1054.7,1056.2,16,22,1
1055.2,1056.0,21,5,1
1055.4,1057.0,4,6,1
1055.4,1056.1,2,3,1
1055.9,1058.6,11,3,1
1056.1,1057.1,6,4,1
1056.1,1058.2,3,13,1
1056.2,1058.7,22,17,1
1056.4,1057.3,4,11,1
1056.8,1059.8,3,8,1
1057.0,1058.2,10,9,1
1057.6,1058.5,6,2,1
1057.6,1059.3,27,4,1
1057.8,1059.8,25,18,1
1058.2,1060.5,13,9,1
1058.4,1060.7,25,26,1
1058.6,1061.4,3,10,1
1058.7,1060.1,17,16,1
1058.8,1058.8,3,27,1
1059.3,1060.3,4,3,1
1060.0,1061.3,14,10,1
1060.4,1061.6,9,5,1
1060.7,1062.5,18,21,1
1061.2,1062.0,14,17,1
1061.7,1063.1,8,6,1
1062.0,1063.7,26,2,1
1062.4,1064.4,16,21,1
1062.5,1063.2,21,18,1
1062.7,1063.8,3,8,1
1062.8,1064.3,17,24,1
1062.9,1064.0,10,6,1
1063.0,1066.4,5,14,1
1063.1,1065.2,3,10,1
1063.4,1064.7,17,25,1
1064.0,1064.2,18,13,1
1064.4,1065.7,21,15,1
1065.1,1066.2,16,23,1
1065.1,1066.4,7,1,1
1065.2,1066.9,10,15,1
1065.5,1066.7,8,5,1
1065.7,1067.6,15,19,1
1065.7,1066.7,6,10,1
1065.7,1067.1,5,3,1
1066.1,1067.3,25,26,1
1066.2,1067.7,16,19,1
1066.2,1068.2,23,28,1
1066.5,1068.6,9,10,1
1066.7,1067.5,10,3,1
1067.3,1070.0,10,25,1
1067.7,1069.6,19,26,1
1068.1,1070.0,3,16,1
1068.1,1069.8,5,7,1
1068.2,1069.7,28,21,1
1068.8,1072.6,15,9,1
1069.0,1070.1,19,28,1
1069.6,1071.3,26,27,1
1069.6,1070.5,26,13,1
1069.7,1072.6,3,4,1
1069.8,1071.8,7,23,1
1070.1,1072.4,28,16,1
1070.2,1071.7,1,8,1
1070.5,1072.5,13,14,1
1070.5,1072.5,28,20,1
1071.6,1072.0,4,5,1
1071.7,1073.4,8,7,1
1072.0,1072.8,5,1,1
1072.4,1073.5,16,15,1
1072.8,1073.7,21,27,1
1073.1,1076.7,23,25,1
1073.1,1074.8,20,25,1
1073.5,1073.6,14,6,1
1073.7,1076.0,1,10,1
1074.4,1076.6,15,24,1
1074.8,1076.4,9,6,1
1075.0,1077.0,7,6,1
1075.1,1076.4,9,7,1
1075.1,1076.3,27,21,1
1076.1,1078.1,25,16,1
1076.4,1078.8,4,10,1
1076.9,1078.7,2,8,1
1077.5,1079.1,7,4,1
1077.7,1078.9,21,27,1
1077.7,1078.9,10,4,1
1078.3,1079.6,6,26,1
1078.3,1078.9,10,6,1
1078.7,1079.8,6,2,1
1079.5,1080.5,6,2,1
1079.6,1081.4,26,4,1
1079.9,1082.4,25,24,1
1080.0,1081.3,9,11,1
1080.0,1081.8,16,15,1
1080.6,1082.3,16,25,1
1080.8,1082.0,7,9,1
1080.9,1082.1,4,2,1
1081.1,1083.8,26,27,1
1081.2,1082.3,24,17,1
1081.3,1082.4,2,1,1
1081.3,1084.7,11,22,1
1081.5,1083.5,2,6,1
1082.3,1084.3,16,22,1
1082.3,1083.2,8,12,1
1082.4,1083.7,1,2,1
1082.6,1082.8,27,17,1
1082.8,1084.1,25,17,1
1083.1,1083.8,15,4,1
1083.2,1084.6,12,21,1
1083.4,1086.1,2,5,1
1083.5,1084.7,6,13,1
1083.5,1085.5,8,3,1
1084.1,1085.1,4,6,1
1084.2,1086.8,6,17,1
1084.3,1084.5,9,10,1
1084.5,1086.4,4,25,1
1084.6,1086.7,2,7,1
1084.7,1087.1,22,16,1
1085.4,1086.9,17,19,1
1086.1,1089.1,5,24,1
1086.2,1088.2,6,4,1
1086.6,1087.4,22,28,1
1086.8,1089.5,17,26,1
1087.0,1089.4,13,20,1
1087.1,1089.3,16,4,1
1087.4,1089.8,28,15,1
1088.4,1089.8,19,27,1
1089.2,1089.9,25,18,1
1089.5,1091.2,26,23,1
1089.8,1092.0,4,9,1
1089.9,1092.2,25,20,1
1090.0,1091.4,13,11,1
1090.1,1091.0,19,18,1
1090.4,1092.0,18,22,1
1090.7,1092.4,7,9,1
1091.0,1092.3,18,19,1
1091.1,1092.0,24,26,1
1091.9,1093.6,27,21,1
1092.1,1094.3,3,8,1
1092.3,1093.3,19,10,1
1092.9,1096.2,18,26,1
1093.2,1096.5,23,17,1
1093.2,1095.2,11,3,1
1093.4,1094.9,26,25,1
1093.6,1096.8,22,18,1
1094.2,1095.3,19,25,1
1094.4,1098.1,20,26,1
1094.6,1097.3,9,24,1
1094.9,1096.3,21,20,1
1095.4,1097.1,18,26,1
1095.7,1097.2,25,22,1
1095.7,1096.6,10,12,1
1096.0,1098.2,8,10,1
1096.1,1098.5,3,13,1
1096.3,1097.6,9,7,1
1096.7,1097.7,25,22,1
1097.6,1098.4,26,22,1
1097.6,1098.5,20,15,1
1097.8,1099.4,2,8,1
1098.1,1098.2,26,4,1
1098.3,1099.5,15,28,1
1098.5,1098.8,13,21,1
1098.8,1101.2,21,2,1
1099.8,1099.9,15,25,1
1100.6,1102.6,28,6,1
1100.6,1103.5,5,22,1
1100.7,1102.6,9,12,1
1100.8,1102.4,5,15,1
1101.2,1102.5,4,3,1
1101.3,1102.6,11,4,1
1101.5,1103.3,10,2,1
1101.6,1104.1,7,2,1
1102.7,1104.0,6,13,1
1103.0,1103.9,2,10,1
1103.0,1104.2,16,23,1
1103.2,1104.5,7,4,1
1103.2,1103.7,4,9,1
1104.2,1105.3,23,28,1
1104.4,1105.0,10,2,1
1104.4,1106.2,12,3,1
1104.7,1105.5,22,18,1
1105.3,1107.2,15,17,1
1105.8,1107.5,21,23,1
1105.9,1106.2,18,8,1
1106.4,1107.9,28,25,1
1106.5,1107.1,6,26,1
1106.9,1108.6,4,11,1
1107.2,1108.7,17,15,1
1107.3,1108.9,2,9,1
1107.9,1109.8,25,15,1
1108.4,1109.9,3,14,1
1108.8,1111.0,23,7,1
1109.0,1111.8,26,18,1
1109.2,1110.4,26,22,1
1109.5,1110.8,15,23,1
1110.2,1111.8,13,8,1
1110.3,1111.0,5,15,1
1110.4,1112.2,22,16,1
1110.7,1112.7,2,3,1
1111.8,1114.5,18,23,1
1111.9,1113.0,24,25,1
1112.0,1115.2,11,4,1
1112.4,1113.4,23,15,1
1112.7,1114.7,4,14,1
1112.8,1114.1,9,10,1
1113.0,1114.1,2,1,1
1113.0,1114.7,25,16,1
1113.0,1114.7,8,12,1
1113.3,1114.4,15,16,1
1113.5,1115.6,16,23,1
1113.5,1115.7,1,5,1
1113.6,1114.7,3,5,1
1114.1,1115.8,1,6,1
1114.2,1118.9,14,16,1
1114.5,1115.7,3,2,1
1114.5,1116.4,24,27,1
1114.7,1115.6,5,2,1
1114.7,1116.8,16,24,1
1114.9,1118.8,22,9,1
1115.3,1115.8,16,21,1
1115.4,1117.9,15,25,1
1115.6,1116.2,10,9,1
1115.7,1117.1,12,3,1
1115.8,1118.1,6,7,1
1115.8,1116.7,21,27,1
1115.9,1117.3,16,19,1
1116.0,1117.5,24,22,1
1116.4,1117.6,27,22,1
1117.0,1118.5,2,9,1
1117.1,1118.1,2,18,1
1117.7,1118.4,21,27,1
1118.1,1119.5,18,16,1
1118.2,1120.0,22,24,1
1118.2,1120.2,4,6,1
1118.5,1120.7,9,17,1
1118.5,1120.2,20,21,1
1118.8,1119.5,22,25,1
1119.2,1120.4,7,8,1
1119.5,1120.9,25,19,1
1120.2,1122.0,21,20,1
1120.5,1121.7,25,20,1
1120.7,1121.5,7,14,1
1120.9,1123.6,6,11,1
1120.9,1122.1,16,18,1
1121.0,1122.4,5,12,1
1121.5,1122.9,14,7,1
1121.7,1123.7,24,22,1
1121.7,1122.6,8,13,1
1121.7,1125.4,16,2,1
1121.9,1123.1,11,3,1
1122.1,1124.0,3,12,1
1122.4,1124.2,12,9,1
1122.6,1124.0,13,4,1
1122.6,1124.2,12,10,1
1122.8,1124.9,7,12,1
1122.9,1125.1,7,4,1
1123.3,1125.6,12,2,1
1123.5,1127.2,27,15,1
1123.7,1125.5,3,2,1
1123.8,1125.1,20,22,1
1124.0,1125.2,12,2,1
1124.0,1124.6,3,8,1
1124.9,1127.9,12,10,1
1125.0,1126.6,9,5,1
1125.1,1126.3,4,5,1
1125.7,1126.7,4,8,1
1126.0,1128.0,8,10,1
1126.2,1127.9,18,25,1
1126.6,1127.9,2,13,1
1126.7,1127.5,8,13,1
1126.9,1130.1,11,10,1
1127.0,1128.3,2,4,1
1127.1,1130.3,5,6,1
1127.2,1127.4,2,4,1
1127.5,1128.7,13,8,1
1127.7,1129.6,16,22,1
1127.9,1129.0,10,2,1
1128.4,1131.4,1,22,1
1129.0,1129.9,4,5,1
1129.2,1131.7,25,26,1
1129.3,1132.0,10,28,1
1129.6,1129.8,17,25,1
1129.6,1131.2,22,17,1
1129.7,1131.6,13,8,1
1129.8,1133.5,16,8,1
1129.8,1130.5,22,20,1
1130.0,1130.6,5,9,1
1130.3,1132.2,2,9,1
1130.5,1131.9,20,17,1
1131.9,1133.1,17,22,1
1132.0,1133.3,28,25,1
1132.2,1133.0,9,14,1
1132.2,1133.7,17,15,1
1132.9,1135.4,8,12,1
1132.9,1134.4,26,19,1
1133.5,1135.0,8,6,1
1134.3,1135.9,25,22,1
1134.6,1134.8,22,9,1
1134.6,1135.4,10,19,1
1134.7,1136.0,17,16,1
1134.7,1136.2,6,2,1
1134.7,1135.9,25,5,1
1135.2,1136.3,4,7,1
1135.4,1137.2,19,18,1
1135.5,1136.6,17,20,1
1135.6,1137.5,1,2,1
1135.9,1136.7,5,15,1
1136.0,1137.1,5,4,1
1136.2,1137.4,19,16,1
1136.6,1138.2,15,24,1
1136.9,1139.2,5,8,1
1137.2,1137.2,18,5,1
1137.3,1139.2,7,9,1
1137.4,1139.3,22,26,1
1138.1,1140.6,12,14,1
1138.2,1139.6,24,18,1
1138.8,1140.3,15,25,1
1139.0,1139.8,26,23,1
1139.2,1140.3,4,5,1
1139.3,1140.5,26,15,1
1139.4,1141.7,2,27,1
1139.5,1141.1,20,15,1
1139.6,1141.0,18,1,1
1139.6,1144.6,16,23,1
1140.0,1142.2,9,4,1
1140.3,1141.3,25,9,1
1140.5,1143.7,9,18,1
1140.6,1142.9,14,26,1
1141.2,1142.4,2,3,1
1141.6,1142.6,15,13,1
1141.7,1143.0,27,28,1
1141.8,1142.9,1,2,1
1142.0,1142.9,8,13,1
1142.9,1144.8,13,15,1
1143.2,1146.4,5,8,1
1143.4,1146.3,7,19,1
1143.6,1145.9,28,5,1
1144.0,1144.7,26,25,1
1144.9,1146.2,2,3,1
1144.9,1146.2,4,7,1
1145.5,1147.0,3,2,1
1145.6,1147.0,8,18,1
1145.9,1148.3,5,12,1
1146.1,1148.4,23,25,1
1146.1,1148.0,25,17,1
1146.1,1148.1,15,2,1
1146.2,1147.4,7,5,1
1146.4,1148.0,18,17,1
