time_start,time_end,sender_id,receiver_id,empty_columns_sequence
956800,957800,15,24,1111111011010111010111111101
957000,959000,25,24,1110111111110011111111011001
957200,958300,21,20,1111111011001111011110111101
958100,959700,11,2,0101111111111011101011111101
958100,960600,3,25,1111010111111010110111111101
958200,959200,18,16,1111111011010111010111111101
958900,960100,4,1,1111100111111011111001111110
959000,959800,25,26,1111110110110111110111011110
959000,960700,11,7,1011111111100111011001111111
959500,962200,9,12,1111110011111010110011111111
959700,961900,19,22,1101111111101011111111101001
960000,963400,24,22,1110111111110011111111011001
960100,960900,26,25,1111110110110111110111011110
960100,962400,1,10,1111100111111011111001111110
960200,961300,15,21,1111111011001111110111111100
960300,961200,28,16,1111110011111011110110101111
960300,964100,25,23,1110111011111010111011111110
960700,962200,16,23,1111111011010111010111111101
960800,962300,2,11,0101111111111011101011111101
960800,963300,1,14,1111011111100111111101011110
961100,962600,10,25,1111011111100111111101011110
961200,962400,16,28,1111110011111011110110101111
961600,963400,25,26,1111111010111010110111111101
961700,962500,25,20,1111110110110111110111011110
962000,963300,5,1,1111111011001111011110111101
962100,964000,7,18,1011111111100111011001111111
962300,963800,11,5,0101111111111011101011111101
962400,965100,10,8,1111100111111011111001111110
962700,963900,19,20,1111011111110011111111011010
963300,964200,1,5,1111111011001111011110111101
963300,964300,14,15,1111011111100111111101011110
963800,965900,20,21,1111110110110111110111011110
963900,964700,10,3,1111011111100111011001111111
963900,965000,20,19,1111011111110011111111011010
963900,965600,18,27,1110110111110010111111101110
964000,967100,18,24,1011111111100111011001111111
964100,964900,23,24,1110111011111010111011111110
964300,967200,15,1,1111011111100111111101011110
964400,965800,16,2,1111111011010111010111111101
964800,965500,5,1,1111111011001111011110111101
964900,968100,25,23,1111010111111010110111111101
965200,966600,22,12,1110111111110011111111011001
965300,966400,3,2,1111011111100111011001111111
965300,966100,1,3,1111011111100111111101011110
966100,967900,3,9,1111011111100111111101011110
966300,967600,8,2,1111100111111011111001111110
966400,967400,25,15,1111110100111111111110011110
966600,968400,27,21,1110110111110010111111101110
966600,969800,12,5,1110111111110011111111011001
966600,969100,24,25,1110111011111010111011111110
966700,968300,1,14,1111111011001111011110111101
967100,967400,24,4,1011111111100111011001111111
967200,968500,1,22,1111011111100111111101011110
967600,968500,2,8,1111011111100111011001111111
967900,968900,4,22,0101111111111011101011111101
968000,969500,16,22,1111111011001111110111111100
968100,969600,2,10,1111111011010111010111111101
968300,968400,3,11,1111110011111010110011111111
968300,970300,14,7,1111111011001111011110111101
968800,970600,26,22,1111111010111010110111111101
968800,971200,5,4,1101101111110101110111111110
968800,969700,9,1,1111011111100111111101011110
968900,969800,21,1,1111110110110111110111011110
968900,970200,22,7,0101111111111011101011111101
969500,971600,22,20,1111111011001111110111111100
969700,970500,2,8,1111100111111011111001111110
969800,970600,5,2,1110111111110011111111011001
970100,970800,22,19,1111011111100111111101011110
970200,971500,7,6,0101111111111011101011111101
970300,970600,15,25,1111110100111111111110011110
970500,971600,8,2,1111100111111011111001111110
970500,971600,8,9,1111011111100111011001111111
970700,971600,1,6,1111011111100111111101011110
970800,973400,23,11,1111010111111010110111111101
971200,973800,4,14,1101101111110101110111111110
971300,972700,7,9,1111111011010111010111111101
971400,973500,7,9,1111111011001111011110111101
971800,972500,25,15,1111110100111111111110011110
972000,973200,19,18,1011111111100111011001111111
972200,973400,10,6,1111111011010111010111111101
973000,974200,9,7,1111011111100111011001111111
973400,974900,6,10,1111111011010111010111111101
973500,975000,9,10,1111111011001111011110111101
973700,974600,6,12,0101111111111011101011111101
974000,976200,25,18,1110111011111010111011111110
974200,975000,22,21,1111111010111010110111111101
974300,975200,2,7,1110111111110011111111011001
974600,976000,21,17,1110110111110010111111101110
974700,976400,6,9,1101111111101011111011101011
974800,976400,20,26,1111111011001111110111111100
974800,975700,9,2,1111010111111010110111111101
974900,976300,10,3,1111111011010111010111111101
975000,976700,21,15,1111111010111010110111111101
975100,977200,9,3,1111111011010111010111111101
975200,976600,7,8,1110111111110011111111011001
975400,977800,2,10,1111100111111011111001111110
975700,976500,2,9,1111010111111010110111111101
975800,976900,12,6,1111110110110111110111011110
976100,977300,7,2,1111011111100111011001111111
976200,977300,18,24,1110111011111010111011111110
976700,978000,20,26,1111110100111111111110011110
976700,978300,15,22,1111111010111010110111111101
977000,978600,17,18,1110110111110010111111101110
977200,978800,3,9,1111111011010111010111111101
977300,978000,10,2,1111111011001111011110111101
977400,979000,26,16,1111111011001111110111111100
977500,979700,10,7,1101111111101011111111101001
977700,978600,24,25,1110111011111010111011111110
978000,979200,12,2,0101111111111011101011111101
978000,979500,2,4,1111111011001111011110111101
978200,979200,14,9,1101101111110101110111111110
979100,980200,6,5,1111110110110111110111011110
979400,981200,22,26,1111111010111010110111111101
979500,980700,10,1,1111100111111011111001111110
979800,980000,9,22,1101111111101011111011101011
980100,981200,4,2,1111111011001111011110111101
980300,981100,9,14,1101101111110101110111111110
980300,981300,16,20,1111111011001111110111111100
980600,982400,9,4,1111010111111010110111111101
980700,981300,26,18,1111110100111111111110011110
980800,981900,3,5,1111111011010111010111111101
981000,982500,18,20,1110110111110010111111101110
981300,983000,18,25,1111110100111111111110011110
981400,986200,2,13,0101111111111011101011111101
981500,982400,14,9,1101101111110101110111111110
982200,983700,1,4,1111100111111011111001111110
982300,983200,9,3,1111111011010111010111111101
982900,984500,2,8,1111011111100111011001111111
983200,984300,25,18,1110111011111010111011111110
983500,985500,5,1,1111111011010111010111111101
983500,984600,9,4,1101101111110101110111111110
984300,984400,26,24,1111111010111010110111111101
984500,986200,3,10,1111111011010111010111111101
984500,985700,8,1,1111011111100111011001111111
984600,986400,7,2,1101111111101011111111101001
985300,986400,4,14,1101101111110101110111111110
985400,986000,25,18,1111110100111111111110011110
985900,987000,4,5,1111100111111011111001111110
986100,987400,8,2,1111110110110111110111011110
986900,988500,1,7,1111011111100111011001111111
987000,988800,5,18,1111100111111011111001111110
987000,987800,1,14,1111111011010111010111111101
987400,989700,25,28,1111110011111011110110101111
987700,989600,2,13,1101111111101011111111101001
987700,989000,18,15,1111110100111111111110011110
988000,990200,25,21,1111110011111010111011111011
988100,988900,4,22,1111010111111010110111111101
988300,989900,10,5,1111111011010111010111111101
988800,990100,18,17,1111100111111011111001111110
989000,991100,15,18,1111110100111111111110011110
989300,990800,14,2,1101101111110101110111111110
989900,990800,5,10,1111111011010111010111111101
990400,992100,15,25,1111111011001111011110111101
990500,992400,2,8,1111110110110111110111011110
991300,994500,21,25,1111010111111010110111111101
991700,993100,10,9,1110111011111010111011111110
992200,993800,7,2,1111011111100111011001111111
992400,993400,1,2,1111100111111011111001111110
992400,994500,8,12,1111110110110111110111011110
992600,995100,21,10,1101101111110111111111011010
992600,993300,10,6,1111111011010111010111111101
993100,994400,20,27,1110110111110010111111101110
993300,994500,6,5,1111111011010111010111111101
994000,995000,13,1,1101111111101011111111101001
994400,996600,9,2,1111111011001111110111111100
994900,995600,15,6,1111111011010111010111111101
995000,996300,1,6,1101111111101011111111101001
995100,998000,10,21,1101101111110111111111011010
995100,996200,6,4,1101111111101011111011101011
995700,997300,5,18,1111111011010111010111111101
996000,997900,15,6,1111110011111010111011111011
996200,997500,4,1,1101111111101011111011101011
996600,996900,2,16,1111111011001111110111111100
996600,996800,27,5,1110110111110010111111101110
997000,999000,4,10,1101101111110101110111111110
997300,998500,12,8,1111110110110111110111011110
997400,998200,9,5,1110111011111010111011111110
997500,1000400,1,11,1101111111101011111011101011
998000,1001900,21,4,1101101111110111111111011010
998800,1000000,6,1,1101111111101011111111101001
999300,1001300,8,2,1111110110110111110111011110
999800,1001400,18,21,1111111011010111010111111101
1000200,1002000,27,18,1110110111110010111111101110
1000600,1002500,1,7,1101111111101011111111101001
1000900,1002600,5,14,1111111011001111011110111101
1001700,1002700,13,2,1111010111111010110111111101
1001700,1003800,11,10,1101111111101011111011101011
1002600,1003600,14,1,1111111011001111011110111101
1002600,1004200,15,17,1111100111111011111001111110
1002800,1004800,5,6,1110111011111010111011111110
1002900,1006000,18,10,1111110011111010110111111110
1003100,1004200,10,6,1011111111100111011001111111
1003300,1004900,7,4,1101111111101011111111101001
1003500,1005400,18,21,1110110111110010111111101110
1004700,1006300,2,12,1111110110110111110111011110
1005000,1006500,1,10,1111111011001111011110111101
1005100,1006300,24,8,1011111111100111011001111111
1005200,1007500,10,7,1101111111101011111011101011
1005300,1006500,21,20,1111111011010111010111111101
1006100,1007000,2,8,1111010111111010110111111101
1006200,1008700,16,7,1111011111100111111101011110
1006300,1007200,8,27,1011111111100111011001111111
1006700,1008400,26,23,0101111111111011101011111101
1007100,1008500,25,15,1111110011111010111011111011
1007600,1010200,4,9,1101111111101011111111101001
1007600,1009100,15,9,1111011111100111011001111111
1007900,1010100,20,24,1111111011010111010111111101
1008400,1010100,15,16,1101101111110111111111011010
1008500,1011900,7,18,1111111110011011111001011111
1008800,1009700,21,17,1110110111110010111111101110
1009000,1012800,12,18,1111110011111011110110101111
1009100,1010100,9,1,1111011111100111011001111111
1009200,1011000,23,22,1111100111111011111001111110
1009300,1011100,12,3,1111110110110111110111011110
1009400,1011600,6,21,1110111011111010111011111110
1010100,1011100,7,2,1101111111101011111011101011
1010100,1011300,1,3,1111011111100111011001111111
1010700,1012800,17,26,1111100111111011111001111110
1011000,1011700,10,9,1111111011001111011110111101
1011000,1012900,22,9,1111010111111010110111111101
1011300,1012900,3,2,1111011111100111011001111111
1011400,1012000,9,18,1101111111101011111111101001
1012400,1013600,17,18,1110110111110010111111101110
1012400,1013900,18,19,1111111110011011111001011111
1012500,1013500,2,1,1101111111101011111011101011
1012800,1014200,3,8,1111110110110111110111011110
1012900,1016600,9,4,1111010111111010110111111101
1012900,1015800,9,13,1111111011001111011110111101
1013100,1013800,15,19,1111110011111010111011111011
1013700,1014800,9,13,1101111111101011111111101001
1014300,1015700,16,22,1101101111110111111111011010
1014400,1015600,19,17,1111111110011011111001011111
1015000,1016300,19,28,1111110011111010111011111011
1015000,1016300,1,2,1111111011001111110111111100
1016000,1016600,1,9,1101111111101011111011101011
1016200,1017300,6,12,1110111011111010111011111110
1016400,1017300,13,23,1101111111101011111111101001
1016600,1017500,9,1,1101111111101011111011101011
1016700,1017700,2,6,1111011111100111011001111111
1016800,1017600,18,11,1110110111110010111111101110
1017100,1018600,4,9,1111010111111010110111111101
1017200,1018400,17,22,1111111110011011111001011111
1017700,1018600,6,10,1111011111100111011001111111
1017700,1019200,13,14,1111111011001111011110111101
1017800,1020600,19,2,1111100111111011111001111110
1018600,1021800,10,26,1111011111100111011001111111
1018700,1019900,1,5,1101111111101011111011101011
